timestamp,open,high,low,close,volume
2025-05-13 11:29:16,30063.911712886547,30345.969985452553,29927.601514335896,30164.46454766787,13.89296432614917
2025-05-13 11:30:16,30164.46454766787,30305.056452317094,30108.849114677032,30123.420745174677,56.47743525054288
2025-05-13 11:31:16,30123.420745174677,30252.742804937083,30042.01020232194,30076.976506060557,59.04924951237219
2025-05-13 11:32:16,30076.976506060557,30363.494934124785,29912.606628837613,29961.429537560343,51.482727734315255
2025-05-13 11:33:16,29961.429537560343,30030.872229311743,29836.655871499843,30027.83736279086,49.14664160283276
2025-05-13 11:34:16,30027.83736279086,30326.860031517783,29823.049622715997,29889.719238846457,66.24681856995937
2025-05-13 11:35:16,29889.719238846457,29978.979010111583,29831.130227197813,29868.043364496294,10.90041794839995
2025-05-13 11:36:16,29868.043364496294,30160.966628919683,29617.90862169827,29739.92882408012,47.596097482488844
2025-05-13 11:37:16,29739.92882408012,29980.438131539322,29711.204878295557,29782.498483445706,15.558715191372446
2025-05-13 11:38:16,29782.498483445706,29827.221343768277,29620.73692728106,29685.57847668453,55.38820171787061
2025-05-13 11:39:16,29685.57847668453,29699.775927529463,29459.902865880274,29648.910875937185,56.51498526232051
2025-05-13 11:40:16,29648.910875937185,29798.45708084351,29376.77840496882,29630.286749346094,93.64371553268502
2025-05-13 11:41:16,29630.286749346094,29740.01380769431,29377.015877741687,29596.300793312505,82.49521123816928
2025-05-13 11:42:16,29596.300793312505,29608.984968554534,29532.71164130134,29584.000565011833,60.65167861066448
2025-05-13 11:43:16,29584.000565011833,29738.882791151154,29443.575107729506,29553.046120587464,85.78184342909599
2025-05-13 11:44:16,29553.046120587464,29777.870241900626,29455.01472908042,29673.34671960257,88.61710492039253
2025-05-13 11:45:16,29673.34671960257,29713.555775926947,29665.28862163236,29687.69469686164,23.772586651172556
2025-05-13 11:46:16,29687.69469686164,29765.083352306658,29553.711439601553,29664.551054487092,82.9122925399021
2025-05-13 11:47:16,29664.551054487092,29863.610887992945,29527.491770326407,29560.869432075895,16.1346064447587
2025-05-13 11:48:16,29560.869432075895,29586.06592912568,29516.9746141279,29583.17373436462,48.23747288726666
2025-05-13 11:49:16,29583.17373436462,29763.233460911666,29308.580586435593,29620.113454357823,48.84741354158088
2025-05-13 11:50:16,29620.113454357823,29765.973677965336,29538.85922601939,29682.672127244197,22.472643384519312
2025-05-13 11:51:16,29682.672127244197,29731.9826321124,29622.08192866062,29717.86501030861,38.95701953282092
2025-05-13 11:52:16,29717.86501030861,30006.170794053014,29615.290102826486,29685.617264580935,62.92758650432626
2025-05-13 11:53:16,29685.617264580935,29754.60365335111,29434.897915794783,29716.1364834448,11.7409375102623
2025-05-13 11:54:16,29716.1364834448,29869.994632840415,29584.86008403782,29669.4593050085,78.30387438950726
2025-05-13 11:55:16,29669.4593050085,29783.081750129404,29391.909776381905,29671.634761829635,35.161643606091644
2025-05-13 11:56:16,29671.634761829635,29807.399370942006,29480.217069864313,29583.271388828,78.99706604231511
2025-05-13 11:57:16,29583.271388828,29842.429372239945,29475.667027680836,29685.41476405848,17.352092234904887
2025-05-13 11:58:16,29685.41476405848,29975.549820761942,29488.614879023626,29790.85530680133,96.87146818240377
2025-05-13 11:59:16,29790.85530680133,29863.79009111607,29616.476746755932,29654.658711396303,29.688553714418198
2025-05-13 12:00:16,29654.658711396303,29897.014926949825,29454.648654818953,29741.369272652406,25.8183669533591
2025-05-13 12:01:16,29741.369272652406,29794.992034790084,29691.49489263466,29742.49793230009,26.987226133533852
2025-05-13 12:02:16,29742.49793230009,29751.924895629396,29714.887969653166,29719.277116235615,27.25018679069479
2025-05-13 12:03:16,29719.277116235615,29931.423087643092,29595.296067701158,29885.627436413637,45.653604711164846
2025-05-13 12:04:16,29885.627436413637,30165.56567960495,29697.25776121171,29724.63428378805,62.2588092489807
2025-05-13 12:05:16,29724.63428378805,29848.842861878806,29609.00600069377,29754.281797446318,72.94119361223929
2025-05-13 12:06:16,29754.281797446318,29812.518584570404,29696.882210564203,29778.75011245709,99.21667803869387
2025-05-13 12:07:16,29778.75011245709,29811.716881917484,29511.456931071054,29606.749508355257,32.149147549601395
2025-05-13 12:08:16,29606.749508355257,29672.16530797105,29520.672856607842,29590.269898347,48.88694635634039
2025-05-13 12:09:16,29590.269898347,29787.19737851279,29411.785367294473,29618.553068662583,83.1720785703626
2025-05-13 12:10:16,29618.553068662583,29705.663091191956,29393.31543007305,29428.42744518701,75.49117339205691
2025-05-13 12:11:16,29428.42744518701,29581.695831642686,29401.42888755334,29499.605115407765,35.05492374242665
2025-05-13 12:12:16,29499.605115407765,29785.418719131747,29241.550181392493,29430.5453825275,35.173760936885614
2025-05-13 12:13:16,29430.5453825275,29594.370936484833,29320.649608083608,29494.781353596296,66.13389698139328
2025-05-13 12:14:16,29494.781353596296,29584.438255001405,29492.120290572224,29548.84434297794,75.42289733714497
2025-05-13 12:15:16,29548.84434297794,29606.5389918599,29493.851504433955,29590.465701730463,42.02232786557869
2025-05-13 12:16:16,29590.465701730463,29724.675383450172,29443.890858106333,29521.213656307376,87.87088010352558
2025-05-13 12:17:16,29521.213656307376,29575.916538228947,29514.24149865239,29534.69383595962,37.73002905467733
2025-05-13 12:18:16,29534.69383595962,29647.979736938905,29256.42622093718,29550.18149383068,60.99258996095347
2025-05-13 12:19:16,29550.18149383068,29562.610056623027,29326.747250939192,29371.217504028857,91.74499653270149
2025-05-13 12:20:16,29371.217504028857,29597.684094974655,29325.154304732114,29341.294438112884,36.39380757405311
2025-05-13 12:21:16,29341.294438112884,29454.86989454392,29240.617908920416,29358.321241533307,61.83492126855491
2025-05-13 12:22:16,29358.321241533307,29495.922371147513,29346.859389369365,29447.653653374957,34.23810888778415
2025-05-13 12:23:16,29447.653653374957,29616.98699753485,29369.641295781817,29533.18047303529,56.15301999469486
2025-05-13 12:24:16,29533.18047303529,29679.288375523494,29444.92276901146,29454.92451666994,14.15593499689494
2025-05-13 12:25:16,29454.92451666994,29745.521188144234,29170.730952638736,29505.852347464974,70.8086923397268
2025-05-13 12:26:16,29505.852347464974,29703.045569995036,29251.794778192376,29396.090930443926,70.22214722401507
2025-05-13 12:27:16,29396.090930443926,29442.226550007283,29259.947263675527,29383.930715484927,39.47240013379232
2025-05-13 12:28:16,29383.930715484927,29675.594898957104,29121.783440320614,29275.12296763431,61.197011907929884
2025-05-13 12:29:16,29275.12296763431,29283.277308442255,29004.843653355303,29146.04523762294,42.32756006523491
2025-05-13 12:30:16,29146.04523762294,29225.477097535226,29144.17821958239,29217.61948303087,33.652991790688745
2025-05-13 12:31:16,29217.61948303087,29272.099826167643,29148.842452566274,29176.31225948363,41.73779250466224
2025-05-13 12:32:16,29176.31225948363,29188.86652014897,28895.712236052244,29075.431436995917,90.81204141917257
2025-05-13 12:33:16,29075.431436995917,29095.909618855123,28809.75843581905,29026.20346252443,34.389651645010105
2025-05-13 12:34:16,29026.20346252443,29220.968442054178,28853.78202201051,28992.99614373072,74.82670384659454
2025-05-13 12:35:16,28992.99614373072,29151.13890621679,28899.665174141224,28988.05617440821,84.00721641714576
2025-05-13 12:36:16,28988.05617440821,28998.49752074175,28928.360107436525,28950.967105503772,85.63221486171214
2025-05-13 12:37:16,28950.967105503772,28972.24524075787,28798.371355843017,28856.901794319547,84.49646654321174
2025-05-13 12:38:16,28856.901794319547,29065.195088949724,28694.814409096634,29041.5435005332,28.47462710136337
2025-05-13 12:39:16,29041.5435005332,29130.616888888926,28812.122854178288,28836.36894785929,63.35923064898103
2025-05-13 12:40:16,28836.36894785929,29078.73100184908,28787.797907135824,29009.86869453333,55.8857958876954
2025-05-13 12:41:16,29009.86869453333,29253.283450628885,28965.62844753408,29227.483090162692,29.299630642087486
2025-05-13 12:42:16,29227.483090162692,29457.926390052813,29185.482474401575,29454.040931098058,47.52818537516518
2025-05-13 12:43:16,29454.040931098058,29550.702200612453,29299.247709949548,29330.11610742942,97.53885049329332
2025-05-13 12:44:16,29330.11610742942,29341.563397811904,29215.025402842293,29229.46194874272,78.43897224958914
2025-05-13 12:45:16,29229.46194874272,29441.261278291047,29043.4746322689,29161.34998247256,77.07632245957181
2025-05-13 12:46:16,29161.34998247256,29256.652008013723,28910.77550724952,29176.82999655921,40.39466408648626
2025-05-13 12:47:16,29176.82999655921,29287.26581235838,29131.57924059385,29150.742693691787,30.129618185150843
2025-05-13 12:48:16,29150.742693691787,29406.011274920336,29001.280786988104,29320.962351665577,76.41806444179439
2025-05-13 12:49:16,29320.962351665577,29422.103456946596,29141.958431604653,29276.800183968015,62.62363792438139
2025-05-13 12:50:16,29276.800183968015,29554.563323327577,29184.948464089965,29394.017712101144,79.72431151578718
2025-05-13 12:51:16,29394.017712101144,29558.19668889648,29340.335579972347,29535.108144347003,53.684433319413685
2025-05-13 12:52:16,29535.108144347003,29773.38465749918,29290.90678608324,29480.241056016566,71.22033739269042
2025-05-13 12:53:16,29480.241056016566,29725.310833102485,29232.704266307846,29313.308886452964,85.77555793488467
2025-05-13 12:54:16,29313.308886452964,29464.268157377315,29252.167187080475,29377.253385662927,87.96816574069531
2025-05-13 12:55:16,29377.253385662927,29549.36597450226,29119.879690247275,29488.816626609805,12.778079080058925
2025-05-13 12:56:16,29488.816626609805,29641.051674547947,29247.307739499836,29513.998049527974,79.54264707616115
2025-05-13 12:57:16,29513.998049527974,29576.02296646133,29353.29606617769,29491.932575900355,33.363086932491186
2025-05-13 12:58:16,29491.932575900355,29757.361112026647,29371.069895797536,29554.40812443593,86.6197943889339
2025-05-13 12:59:16,29554.40812443593,29602.25820149509,29540.449104007712,29595.7425130058,24.528306133488343
2025-05-13 13:00:16,29595.7425130058,29645.54866273697,29428.623069047564,29491.588878584607,29.680454409814658
2025-05-13 13:01:16,29491.588878584607,29707.81740736711,29465.430426539246,29662.668890839206,11.2353854626957
2025-05-13 13:02:16,29662.668890839206,29812.145496665595,29382.568176284938,29442.859102744904,87.6163664302365
2025-05-13 13:03:16,29442.859102744904,29519.26907217899,29367.72921497817,29518.31032541516,89.36633998055281
2025-05-13 13:04:16,29518.31032541516,29748.646396866985,29237.14384639242,29523.608401070396,45.03400723617426
2025-05-13 13:05:16,29523.608401070396,29767.56855614391,29342.299867902668,29391.3750311266,21.404503066722057
2025-05-13 13:06:16,29391.3750311266,29544.9037239951,29291.02215003146,29373.888375161783,37.072736660623974
2025-05-13 13:07:16,29373.888375161783,29554.20790667491,29219.59423057925,29447.910144246005,42.88482931319033
2025-05-13 13:08:16,29447.910144246005,29687.388097242096,29163.13114446753,29482.219656786758,96.76166128561584
2025-05-13 13:09:16,29482.219656786758,29749.55815096134,29328.327680419316,29670.032670961926,21.110142361587172
2025-05-13 13:10:16,29670.032670961926,29803.12174358442,29477.843417503493,29625.758724890515,65.24112045057907
2025-05-13 13:11:16,29625.758724890515,29804.81749274141,29465.148051070777,29543.061036819316,66.32413309089975
2025-05-13 13:12:16,29543.061036819316,29562.684879603363,29410.502873793117,29512.344546020297,33.7083157999259
2025-05-13 13:13:16,29512.344546020297,29579.40150849664,29420.195007348804,29502.3063590556,30.96986706415202
2025-05-13 13:14:16,29502.3063590556,29784.417774686473,29463.621250315566,29701.44505797688,14.423011377868917
2025-05-13 13:15:16,29701.44505797688,29719.587398686734,29609.518075236098,29623.849292304923,89.34466881773105
2025-05-13 13:16:16,29623.849292304923,29913.96659617699,29505.824621199015,29573.412800090315,18.899777158852565
2025-05-13 13:17:16,29573.412800090315,29686.667382558808,29407.960977080427,29622.092291432444,90.11282088115838
2025-05-13 13:18:16,29622.092291432444,29734.673154932494,29325.92554108103,29470.319421677737,62.02156767244121
2025-05-13 13:19:16,29470.319421677737,29649.038046541733,29379.087600647028,29442.978234765316,92.09624745726289
2025-05-13 13:20:16,29442.978234765316,29687.85157358433,29298.1648556082,29452.34461423432,77.36822315005924
2025-05-13 13:21:16,29452.34461423432,29663.194189031252,29395.500456260223,29582.432430651712,55.27328148252206
2025-05-13 13:22:16,29582.432430651712,29610.667770946602,29405.97593649236,29458.16551128586,34.61412109271871
2025-05-13 13:23:16,29458.16551128586,29708.405402362434,29452.76374747664,29627.937907009866,99.5871085883865
2025-05-13 13:24:16,29627.937907009866,29798.478386862826,29486.625970522997,29672.659814704726,13.608715592878609
2025-05-13 13:25:16,29672.659814704726,29891.248959813533,29573.4323994127,29609.9759272041,90.13244205812968
2025-05-13 13:26:16,29609.9759272041,29826.00322974803,29523.364776890987,29704.392013399065,98.77833712040339
2025-05-13 13:27:16,29704.392013399065,29859.33640401907,29624.914995195795,29700.769821453014,60.12496213487201
2025-05-13 13:28:16,29700.769821453014,29720.963254806135,29681.449847927397,29699.61205131686,97.1629518988855
2025-05-13 13:29:16,29699.61205131686,29977.808339477124,29590.16857649232,29775.64322484501,13.76257973352752
2025-05-13 13:30:16,29775.64322484501,29891.637978056624,29691.85787934838,29830.846961841453,83.71965279023038
2025-05-13 13:31:16,29830.846961841453,29897.58966393375,29590.754777460617,29659.128222732576,87.1173219698236
2025-05-13 13:32:16,29659.128222732576,29907.12014644611,29414.98168310348,29672.929567857576,48.15440847032541
2025-05-13 13:33:16,29672.929567857576,29679.095882687154,29566.16619025698,29582.535399821154,83.35904333024894
2025-05-13 13:34:16,29582.535399821154,29849.29013033858,29413.180636502308,29812.73010736767,43.06466388076143
2025-05-13 13:35:16,29812.73010736767,30034.94582327064,29517.182820141636,29531.892272187695,46.86498228073534
2025-05-13 13:36:16,29531.892272187695,29630.31270844082,29417.53029588227,29540.01021912408,83.30920405615517
2025-05-13 13:37:16,29540.01021912408,29622.22725840735,29446.761941907298,29518.973828986265,40.866012411279044
2025-05-13 13:38:16,29518.973828986265,29666.773040342774,29356.342707423482,29435.545069769403,64.01058697045613
2025-05-13 13:39:16,29435.545069769403,29643.106614803895,29314.61502814128,29485.386295513017,16.093498598173
2025-05-13 13:40:16,29485.386295513017,29611.73135917328,29428.216298409043,29542.33792659856,71.044392632694
2025-05-13 13:41:16,29542.33792659856,29633.059572258964,29346.63013534795,29585.87845296188,13.629172636455735
2025-05-13 13:42:16,29585.87845296188,29856.042899503023,29410.031617817778,29698.137472870938,85.03804842923591
2025-05-13 13:43:16,29698.137472870938,29747.631152720893,29504.466742195887,29517.329572975614,37.59656336103323
2025-05-13 13:44:16,29517.329572975614,29806.890780307574,29486.42611289576,29678.476806728268,46.94031797331843
2025-05-13 13:45:16,29678.476806728268,29892.557416478205,29639.53811421428,29663.608332851432,68.44016090142085
2025-05-13 13:46:16,29663.608332851432,29683.236324327456,29545.33671978642,29611.847539875806,52.11402383874432
2025-05-13 13:47:16,29611.847539875806,29616.181298429005,29579.957306926655,29580.398375588615,39.893213090825554
2025-05-13 13:48:16,29580.398375588615,29627.326225682882,29480.306464288977,29589.13111824908,63.45296892113315
2025-05-13 13:49:16,29589.13111824908,29667.54634381293,29414.846148849545,29586.649410843907,97.99617140857713
2025-05-13 13:50:16,29586.649410843907,29636.39335663249,29572.635062428937,29598.50001776266,76.6326406388123
2025-05-13 13:51:16,29598.50001776266,29723.778541203716,29372.91013606238,29382.647244291093,24.591348818930108
2025-05-13 13:52:16,29382.647244291093,29546.543333193797,29096.117272562245,29475.170283357475,67.21350859326101
2025-05-13 13:53:16,29475.170283357475,29696.298948989497,29312.227947614054,29492.16429339649,47.79475610951824
2025-05-13 13:54:16,29492.16429339649,29733.68964781287,29334.949018132127,29668.975630205296,30.093294979190304
2025-05-13 13:55:16,29668.975630205296,29834.34257405215,29500.421368235053,29749.81513597329,11.30089908237854
2025-05-13 13:56:16,29749.81513597329,29876.346035331164,29490.678881903197,29654.466786600457,18.551180494505154
2025-05-13 13:57:16,29654.466786600457,29687.25273951444,29597.70418898737,29605.363904003694,33.80363405039394
2025-05-13 13:58:16,29605.363904003694,29889.075843962873,29427.221176601844,29731.81728556151,39.01432479518021
2025-05-13 13:59:16,29731.81728556151,29956.297080218905,29641.489787309634,29769.725099586525,10.947920543951035
2025-05-13 14:00:16,29769.725099586525,29913.06372717084,29652.480360939524,29846.108579224296,61.4792522945854
2025-05-13 14:01:16,29846.108579224296,30095.18636844325,29678.665513927917,29913.86262702202,68.11329713334787
2025-05-13 14:02:16,29913.86262702202,29980.159097013497,29807.684099024085,29961.45415440901,23.07211991944304
2025-05-13 14:03:16,29961.45415440901,30087.105044441414,29735.30181794868,29846.34742435535,30.040890796135496
2025-05-13 14:04:16,29846.34742435535,30105.49016014916,29643.86157825324,29670.365602348258,82.86951260556779
2025-05-13 14:05:16,29670.365602348258,29686.153498340427,29436.590544370287,29681.10506304032,59.21041246478971
2025-05-13 14:06:16,29681.10506304032,29799.79648694789,29508.712107904546,29583.07220274593,21.156413133212702
2025-05-13 14:07:16,29583.07220274593,29683.40575941114,29481.885158278285,29659.197036636735,93.68068127892411
2025-05-13 14:08:16,29659.197036636735,29733.06563563191,29431.934721604517,29707.713880010448,61.35901429483411
2025-05-13 14:09:16,29707.713880010448,29835.060120529466,29690.110713952094,29809.487912552388,57.69482541497241
2025-05-13 14:10:16,29809.487912552388,29815.08523724937,29601.082094810736,29660.21961346291,76.03064246801497
2025-05-13 14:11:16,29660.21961346291,29660.8631285436,29519.61213947794,29519.891974442602,41.98552828086997
2025-05-13 14:12:16,29519.891974442602,29621.118978824063,29304.838078389246,29397.311872525872,86.14789323422512
2025-05-13 14:13:16,29397.311872525872,29491.571233073428,29351.965534675954,29479.41625831149,36.900920997015206
2025-05-13 14:14:16,29479.41625831149,29503.925561013297,29286.528753931314,29382.924432055534,75.2393207784585
2025-05-13 14:15:16,29382.924432055534,29452.778363515492,29354.060230349733,29398.106984176295,94.56386152655854
2025-05-13 14:16:16,29398.106984176295,29504.12797325754,29357.566313322503,29490.92549319498,94.81809285333733
2025-05-13 14:17:16,29490.92549319498,29656.94044466504,29426.506391918818,29652.890141824046,74.5634451632214
2025-05-13 14:18:16,29652.890141824046,29679.372399001488,29385.096894622584,29669.76955389364,70.79185044432819
2025-05-13 14:19:16,29669.76955389364,29759.226025335647,29423.601136667407,29566.622159134364,49.78638818346991
2025-05-13 14:20:16,29566.622159134364,29817.2805371392,29272.69472255292,29446.406649286928,62.30129764036993
2025-05-13 14:21:16,29446.406649286928,29460.597520554278,29417.579250719224,29431.283323378142,71.16801365230512
2025-05-13 14:22:16,29431.283323378142,29459.965337148016,29386.630868252905,29459.854747619433,35.92096460045394
2025-05-13 14:23:16,29459.854747619433,29596.276952460245,29179.94382548056,29203.959201937105,15.125232163672308
2025-05-13 14:24:16,29203.959201937105,29331.293496769387,28948.12032246038,29022.32519769438,64.35532539943958
2025-05-13 14:25:16,29022.32519769438,29149.52763809428,28867.840143335066,29118.442642869006,37.44720138472339
2025-05-13 14:26:16,29118.442642869006,29363.619979846826,28931.793340088323,29275.0792270199,47.430448969007706
2025-05-13 14:27:16,29275.0792270199,29334.27274949199,29151.54748897762,29189.642947053904,40.50542353394026
2025-05-13 14:28:16,29189.642947053904,29391.96710160535,29002.904685333477,29356.58566093367,61.26622838288005
2025-05-13 14:29:16,29356.58566093367,29425.24817537445,29230.84596291365,29338.328146129577,34.6444500767968
2025-05-13 14:30:16,29338.328146129577,29606.108016941267,29303.93660589545,29429.494004351043,69.84144138967993
2025-05-13 14:31:16,29429.494004351043,29505.168696909594,29182.59620896874,29228.39057393724,21.908837118044808
2025-05-13 14:32:16,29228.39057393724,29316.710367203923,29140.229292614276,29147.603280666237,18.150502271198338
2025-05-13 14:33:16,29147.603280666237,29372.631767517603,28958.76576717927,29125.144248275068,74.62158790951166
2025-05-13 14:34:16,29125.144248275068,29320.03734817132,28866.247734070144,29123.426836231465,61.06030231470685
2025-05-13 14:35:16,29123.426836231465,29207.924465365646,29069.412115711923,29206.490238442013,94.47723815581628
2025-05-13 14:36:16,29206.490238442013,29478.574864611444,29084.314088472143,29264.34777141289,62.98487429364316
2025-05-13 14:37:16,29264.34777141289,29368.956325598847,29197.578825096483,29240.43017221544,84.67964617578328
2025-05-13 14:38:16,29240.43017221544,29412.333606703447,29036.02302289796,29354.650930476655,66.23497227318089
2025-05-13 14:39:16,29354.650930476655,29641.398683926378,29254.516617024594,29288.57292368456,26.981946045591442
2025-05-13 14:40:16,29288.57292368456,29571.644576435338,29136.56043466496,29470.781979472584,37.14592081979474
2025-05-13 14:41:16,29470.781979472584,29731.151416489207,29284.93009077384,29389.11015249636,16.812824090610984
2025-05-13 14:42:16,29389.11015249636,29569.002419680495,29110.463755643705,29508.240573909698,53.92248568778722
2025-05-13 14:43:16,29508.240573909698,29656.65558522667,29240.715246637166,29413.782037430075,45.77343414349343
2025-05-13 14:44:16,29413.782037430075,29473.5727240403,29184.405539076135,29461.952839751935,59.05298211307109
2025-05-13 14:45:16,29461.952839751935,29721.56881644214,29392.182911338445,29409.465585783502,19.46138499230207
2025-05-13 14:46:16,29409.465585783502,29615.98031807559,29140.34084633636,29582.27277596561,31.420348822599486
2025-05-13 14:47:16,29582.27277596561,29729.099722964937,29439.83011324616,29580.79297437006,60.51106649623376
2025-05-13 14:48:16,29580.79297437006,29605.8952367858,29391.626674013536,29515.283460060862,75.40409962765585
2025-05-13 14:49:16,29515.283460060862,29521.729763402007,29335.377263827624,29455.093687023535,33.648850718694746
2025-05-13 14:50:16,29455.093687023535,29717.809190505734,29262.642907262805,29620.840739082993,34.58805038498029
2025-05-13 14:51:16,29620.840739082993,29805.837101590627,29482.77300627279,29612.063797992658,24.282410738585412
2025-05-13 14:52:16,29612.063797992658,29629.124649010875,29592.917702768802,29598.096299273842,78.51943052217334
2025-05-13 14:53:16,29598.096299273842,29790.078245475306,29374.0157308787,29709.985471354285,66.05726146910527
2025-05-13 14:54:16,29709.985471354285,29782.851320894028,29414.2619630877,29721.658763790798,30.92630582094286
2025-05-13 14:55:16,29721.658763790798,29936.216943812855,29678.9176761425,29887.751773379718,24.572346244605406
2025-05-13 14:56:16,29887.751773379718,30027.7610571785,29842.56831726011,29982.414416582837,79.43677691863256
2025-05-13 14:57:16,29982.414416582837,30067.94967090608,29698.400292785493,29808.97391622713,16.491686130008695
2025-05-13 14:58:16,29808.97391622713,29835.055008013453,29582.08762619705,29831.55063554911,89.50469389705289
2025-05-13 14:59:16,29831.55063554911,29833.933186171675,29595.161136925082,29721.235842152448,95.11017853383296
2025-05-13 15:00:16,29721.235842152448,29945.143541405465,29521.891321650623,29559.408320112754,49.94953625056462
2025-05-13 15:01:16,29559.408320112754,29807.273355805537,29557.06281650671,29710.364732842605,71.79117641367922
2025-05-13 15:02:16,29710.364732842605,29791.18527299257,29516.37479862011,29720.20638492128,10.498827669519745
2025-05-13 15:03:16,29720.20638492128,29889.177953281433,29497.19250263347,29742.39953898038,11.950609286039057
2025-05-13 15:04:16,29742.39953898038,29923.033947212953,29734.855060403563,29787.042900017128,80.93483760140224
2025-05-13 15:05:16,29787.042900017128,30056.048249015334,29682.66509032084,29708.66649568943,59.48030348852262
2025-05-13 15:06:16,29708.66649568943,29807.41916688152,29624.984656207267,29754.893591250384,14.791151335470976
2025-05-13 15:07:16,29754.893591250384,29761.306229714497,29616.27330416529,29719.554599972522,12.260547097685603
2025-05-13 15:08:16,29719.554599972522,29783.805156280854,29628.302864158413,29730.021956962,25.76778285610346
2025-05-13 15:09:16,29730.021956962,29995.658470806095,29445.621570914176,29806.331360935994,57.73263566169373
2025-05-13 15:10:16,29806.331360935994,29883.86945966824,29723.816851743733,29780.359243042098,37.538608942665924
2025-05-13 15:11:16,29780.359243042098,29944.38146906749,29766.884043662194,29807.76435683744,54.60232766061564
2025-05-13 15:12:16,29807.76435683744,30051.32196590803,29792.90774482028,29890.36610444062,46.170642711666396
2025-05-13 15:13:16,29890.36610444062,30045.09421369607,29785.144576511524,29787.338864625093,22.184550003825905
2025-05-13 15:14:16,29787.338864625093,29876.179008019946,29749.799197122906,29770.787718552227,34.47676905808004
2025-05-13 15:15:16,29770.787718552227,29779.4999228407,29596.48835595773,29680.478654787552,22.68652717322349
2025-05-13 15:16:16,29680.478654787552,29799.11065172851,29636.794357141,29746.16560067166,31.359150502086333
2025-05-13 15:17:16,29746.16560067166,29753.697385495583,29499.698688187316,29710.505715800125,76.47327047021732
2025-05-13 15:18:16,29710.505715800125,29929.403226376566,29423.8681798678,29927.218068116144,79.23129342916273
2025-05-13 15:19:16,29927.218068116144,30034.97261667593,29634.72524963825,29830.052537926644,66.91709591419033
2025-05-13 15:20:16,29830.052537926644,30014.595855452124,29655.143894035868,29920.119078974094,74.50185526295236
2025-05-13 15:21:16,29920.119078974094,30101.17393758033,29713.713678835386,30000.040516457117,46.506222242673694
2025-05-13 15:22:16,30000.040516457117,30287.392623769392,29870.78156810302,29987.145038198836,24.557333019769544
2025-05-13 15:23:16,29987.145038198836,30203.503948591628,29828.133227506056,30086.90845405873,69.30167505073656
2025-05-13 15:24:16,30086.90845405873,30219.419027015738,30052.9433399517,30181.775997240176,48.55139705431347
2025-05-13 15:25:16,30181.775997240176,30452.11323322088,30135.670214509017,30295.435298353634,33.128763534656926
2025-05-13 15:26:16,30295.435298353634,30312.899643228047,30214.382951275446,30248.081413795222,84.5186002496903
